userid,followers,friends,statuses,favourites,activity,influence,protected,verified,category
1342028292,2511,4985,5222,400,75.4827,54.8108,0,0,Economy
1342592654,798,2079,1396,163,66.2286,54.8819,0,0,Economy
134422229,4118,517,3510,495,78.2175,70.1803,0,0,Economy
1344359197,353763,9281,8900,1124,100.086,103.486,0,1,Economy
1347071545,75082,1478,7548,4055,93.1304,85.4459,0,1,Economy
13471032,12903,8214,18658,5708,84.3034,72.5126,0,1,Economy
134966939,1342,3365,951,439,63.5057,53.7718,0,0,Economy
13498412,2550,599,10041,2366,76.1199,70.2537,0,0,Economy
1350041564,39522,90,806,1,82.4906,56.6912,0,0,Economy
1351563962,2357,1356,7089,6247,74.1508,66.5535,0,0,Economy
135187648,297227,4298,13636,1106,99.6732,93.0297,0,1,Economy
135293064,6256,3981,4008,1467,80.6995,78.3289,0,1,Economy
1354444747,1878,4976,3687,250,74.5478,65.5867,0,0,Economy
135446736,1423,2587,2997,371,72.6458,58.6896,0,0,Economy
1355017952,838,1648,716,96,62.6659,55.2153,0,0,Economy
1357225915,1656,783,1003,63,67.2175,58.4945,0,0,Economy
135776686,717,397,15692,2051,68.7433,71.8876,0,0,Economy
136117521,794,285,2057,128,63.9127,53.3704,0,0,Economy
136250402,5484,410,995,249,73.3014,57.5206,0,0,Economy
136321464,516,917,2390,135,64.3444,51.2001,0,0,Economy
136842204,7653,1121,22100,427,80.6331,73.4606,0,0,Economy
1368942739,1020,973,1576,1414,68.0807,66.8329,0,0,Economy
1371618385,487757,16,3263,59,98.2836,92.6009,0,1,Economy
137285212,29968,1307,5177,96,87.8546,75.3335,0,1,Economy
1374836834,1026,408,1399,169,66.1208,60.2854,0,0,Economy
1376395134,1211,2176,3092,933,72.2698,60.5016,0,0,Economy
137766465,9076,8358,52673,504,71.1759,53.8286,0,0,Economy
137894459,290796,158,16732,61,98.1775,81.6203,0,0,Economy
1380031688,615,288,1241,45,62.3428,58.5756,0,0,Economy
138138032,3146,591,79989,3,75.2989,71.505,0,0,Economy
138163749,33419,185,6903,6,86.64,77.5773,0,0,Economy
138238749,1416,1598,6700,6351,73.066,70.3244,0,0,Economy
1382506482,1805,672,922,202,67.6981,55.1666,0,0,Economy
1382997775,57847,402,27724,28988,91.6935,90.5784,0,0,Economy
138404716,53802,75,35224,28004,70.6296,35.6817,0,1,Economy
138513820,34740,1579,26085,298,86.5497,72.1411,0,1,Economy
138665029,1695,510,1162,475,68.9366,60.4306,0,0,Economy
13877022,21985,8279,19228,128,85.5334,75.1602,0,0,Economy
1389083366,5952,978,8882,12803,80.4804,71.3853,0,0,Economy
138990043,5198,2718,32880,2429,79.6855,70.631,0,0,Economy
1394213984,728,498,1616,73,62.341,51.6577,0,0,Economy
1394917244,18303,264,3997,57,84.5271,85.6243,0,1,Economy
1395569406,6601,3154,19463,33,68.1921,45.0374,0,0,Economy
1397717875,1014,168,4428,4027,67.8142,57.7116,0,0,Economy
1398298633,3594,2894,2043,3437,72.3477,64.2592,0,0,Economy
139896348,18276,3304,13190,7922,84.9845,75.5897,0,0,Economy
1402118041,756818,104,15001,1268,91.9121,83.0483,0,0,Economy
1402224937,753,2122,3057,0,69.46,51.9779,0,0,Economy
1403901656,11153,183,1825,89,80.7741,75.3506,0,0,Economy
140491079,20542,479,51811,60,85.7985,68.759,0,1,Economy
140518934,1329,515,4282,155,69.9554,64.4627,0,0,Economy
14054999,9023,3423,59772,15929,80.7031,80.3108,0,1,Economy
1405554978,903,533,977,78,65.0908,54.6225,0,0,Economy
1406137728,1417,1953,2830,17,68.0141,53.8457,0,0,Economy
14076231,251743,1781,26728,17,96.0629,80.1893,0,1,Economy
14084272,10380,1786,13878,1270,79.9842,67.1752,0,0,Economy
14084846,7196,1487,8632,6,80.9593,70.2127,0,0,Economy
140912249,121038,338,2624,24,93.6271,85.9058,0,1,Economy
14104770,3773,3564,563,68,69.0419,59.1889,0,0,Economy
1411171148,5734,128,1272,4,74.3536,68.898,0,1,Economy
141119838,589,1174,1099,528,62.0263,57.3385,0,0,Economy
14115408,252293,689,54252,853,96.9608,94.6944,0,1,Economy
14117774,10662,3467,32893,190,79.6938,66.9148,0,0,Economy
1413027896,39648,93,15098,1471,85.196,86.8534,0,1,Economy
14133912,17429,487,53762,145,82.4992,77.3978,0,0,Economy
14140460,2223,1813,1349,12,70.7367,66.8108,0,1,Economy
14142505,1294,913,2372,1105,71.0598,67.0118,0,0,Economy
1415698465,1539,489,11728,481,66.8925,46.9129,0,0,Economy
14173032,47608,628,8033,115,87.9742,76.3798,0,0,Economy
1417703222,2471,435,4059,233,74.0845,64.2116,0,0,Economy
14180036,7651,8682,6878,6,76.0314,57.1716,0,0,Economy
14190796,39305,1429,33283,12675,89.8344,81.5208,0,0,Economy
141939326,699,325,2364,483,67.55,65.3738,0,0,Economy
14204663,10698,3362,7849,524,83.3019,75.9291,0,1,Economy
